source_file,experiment_id,run_id,status,error_message,scenario,batch_id,output_dir,profile_id,profile_description,model,method,method_name,method_family,literature_inspiration,temperature,num_predict,timeout,n_examples_requested,selection_seed_config,structured_expected_length,structured_frequency,structured_timestamp_required,structured_value_min,structured_value_max,structured_trend_expected,structured_seasonality_expected,structured_seasonality_period,structured_expected_anomalies,structured_anomaly_type,structured_noise_expected,structured_flat_trend_threshold,structured_seasonality_threshold,structured_anomaly_tolerance,selection_strategy,reference_bank_used,n_examples_selected,selected_reference_ids,selection_seed,effective_seed,knn_feature_columns,selected_reference_distances,mean_neighbor_distance,fallback_used,fallback_reason,generated_context_count,generated_context_experiment_ids,residual_feature_columns,selected_reference_residual_distances,tabgen_icl_selection_rule,n_candidate_subsets,best_candidate_distance,mean_residual_distance,harmonic_selection_rule,anchor_reference_id,anchor_position,chatts_inspired,trend_attribute,periodicity_attribute,local_fluctuation_attribute,noise_attribute,epic_inspired,selected_reference_roles,selected_reference_group_descriptions,feedback_applied,final_attempt_name,initial_valid_series,initial_failed_checks,refined_valid_series,refined_failed_checks,n_candidates,n_successful_candidates,n_valid_candidates,valid_candidates_rate,best_candidate_id,best_candidate_quality_score,best_candidate_n_failed_checks,raw_json_valid,parse_repaired,repair_type,parse_error,profile_parse_success,profile_parse_error_type,timestamp_source,length_curation_applied,generated_length_before_curation,target_length,completed_points,truncated_points,length_curation_strategy,values_before_curation_length,values_after_curation_length,curation_change_rate,valid_series,failed_checks,length,expected_length,length_ok,timestamps_not_null,values_not_null,daily_frequency_ok,range_ok,values_numeric,increasing_trend_ok,decreasing_trend_ok,no_strong_trend_ok,no_strong_trend_threshold,weekly_seasonality_ok,weekly_autocorrelation_validation,anomaly_count_validation,expected_anomaly_count,anomaly_threshold,anomaly_count_ok,trend_slope_validation,mean,std,min,max,trend_slope,weekly_autocorrelation,anomaly_count,strict_llm_valid,curated_series_valid,profile_compliance_score,formal_validity_score,temporal_profile_score,profile_final_valid,llm_profile_compliance_score,llm_formal_validity_score,llm_temporal_profile_score,final_profile_compliance_score,final_formal_validity_score,final_temporal_profile_score,llm_generated_length,llm_numeric_generated_length,llm_expected_length,llm_invalid_numeric_count,llm_min_generated,llm_max_generated,llm_mean_generated,llm_std_generated,llm_length_score,llm_numeric_validity_score,llm_timestamp_score,llm_range_score,llm_out_of_range_count,llm_range_violation_rate,llm_trend_observed,llm_trend_score,llm_seasonality_strength,llm_seasonality_score,llm_detected_anomalies,llm_expected_anomalies,llm_anomaly_difference,llm_anomaly_score,llm_noise_ratio,llm_noise_score,llm_final_valid,final_generated_length,final_numeric_generated_length,final_expected_length,final_invalid_numeric_count,final_length_score,final_numeric_validity_score,final_timestamp_score,final_range_score,final_trend_score,final_seasonality_score,final_anomaly_score,final_noise_score,final_detected_anomalies,final_noise_ratio,final_valid_profile_metric,elapsed_time_seconds,timestamp_run,parse_success,legacy_structural_valid,legacy_temporal_valid,legacy_final_recomputed,curation_intensity
outputs_method_comparison_30runs/P3_28_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run14_metrics.json,P3_28_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run14,14,success,,from_scratch,method_comparison_llama1b_30runs,/home/carmen_montes/tfm-series-sinteticas/outputs_method_comparison_30runs,P3_28,"Daily time series with increasing trend, weekly seasonality and two expected anomalies.",llama3.2:1b,canonical_few_shot,Canonical few-shot prompting,few_shot_prompting,Few-shot prompting with manually designed canonical examples,0.2,4096,600,3,42,28,D,False,0.0,1000.0,increasing,weekly,7.0,2,spikes,medium,0.3,0.5,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,extracted_numeric_values_from_text,,True,extracted_numeric_values_from_text,llm_output,False,28.0,28.0,0,0,,28,28,0.0,False,increasing_trend_ok|weekly_seasonality_ok|anomaly_count_ok,28.0,28.0,True,True,True,True,True,True,False,True,False,,False,-0.24337352070005916,9.0,2.0,200.0,False,-3.601532567049801,290.0,415.57189510360297,0.0,1000.0,-3.601532567049801,-0.24337352070005916,9.0,False,False,0.017331010147314304,0.85,0.02038942370272271,False,0.017331010147314304,0.85,0.02038942370272271,0.023304597701149416,1.0,0.023304597701149416,28,28,28,0,-7.0,2024.0,544.75,856.8527805288375,1.0,1.0,1.0,0.25,21,0.75,-0.19999999999999998,0.0,0.04077884740544542,0.08155769481089084,7,2,5,0.0,0.4199824398496616,0.0,False,28,28,28,0,1.0,1.0,1.0,1.0,0.0,0.09321839080459766,0.0,0.0,7,0.41428218046167065,False,125.59489154815674,2026-06-18T00:20:02.032455,True,True,False,False,0
outputs_method_comparison_30runs/P3_28_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run15_metrics.json,P3_28_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run15,15,success,,from_scratch,method_comparison_llama1b_30runs,/home/carmen_montes/tfm-series-sinteticas/outputs_method_comparison_30runs,P3_28,"Daily time series with increasing trend, weekly seasonality and two expected anomalies.",llama3.2:1b,canonical_few_shot,Canonical few-shot prompting,few_shot_prompting,Few-shot prompting with manually designed canonical examples,0.2,4096,600,3,42,28,D,False,0.0,1000.0,increasing,weekly,7.0,2,spikes,medium,0.3,0.5,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,extracted_numeric_values_from_text,,True,extracted_numeric_values_from_text,llm_output,False,28.0,28.0,0,0,,28,28,0.0,False,increasing_trend_ok|weekly_seasonality_ok|anomaly_count_ok,28.0,28.0,True,True,True,True,True,True,False,True,False,,False,-0.24337352070005916,9.0,2.0,200.0,False,-3.601532567049801,290.0,415.57189510360297,0.0,1000.0,-3.601532567049801,-0.24337352070005916,9.0,False,False,0.017331010147314304,0.85,0.02038942370272271,False,0.017331010147314304,0.85,0.02038942370272271,0.023304597701149416,1.0,0.023304597701149416,28,28,28,0,-7.0,2024.0,544.75,856.8527805288375,1.0,1.0,1.0,0.25,21,0.75,-0.19999999999999998,0.0,0.04077884740544542,0.08155769481089084,7,2,5,0.0,0.4199824398496616,0.0,False,28,28,28,0,1.0,1.0,1.0,1.0,0.0,0.09321839080459766,0.0,0.0,7,0.41428218046167065,False,106.83835220336914,2026-06-18T00:59:30.088770,True,True,False,False,0
outputs_method_comparison_30runs/P3_28_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run16_metrics.json,P3_28_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run16,16,success,,from_scratch,method_comparison_llama1b_30runs,/home/carmen_montes/tfm-series-sinteticas/outputs_method_comparison_30runs,P3_28,"Daily time series with increasing trend, weekly seasonality and two expected anomalies.",llama3.2:1b,canonical_few_shot,Canonical few-shot prompting,few_shot_prompting,Few-shot prompting with manually designed canonical examples,0.2,4096,600,3,42,28,D,False,0.0,1000.0,increasing,weekly,7.0,2,spikes,medium,0.3,0.5,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,,True,none,llm_output,True,21.0,28.0,7,0,weekly_pattern_completion_with_trend_adjustment,21,28,0.25,False,anomaly_count_ok,28.0,28.0,True,True,True,True,True,True,True,False,False,,True,0.8702453684776794,23.0,2.0,200.0,False,14.367816091954023,335.0,122.78029157808675,100.0,500.0,14.367816091954023,0.8702453684776794,23.0,False,False,0.23750000000000063,0.95,0.25000000000000067,False,0.23750000000000063,0.95,0.25000000000000067,0.5294122038229733,1.0,0.5294122038229733,21,21,28,0,100.0,500.0,300.0,121.10601416389966,0.75,1.0,1.0,1.0,0,0.0,1.0,1.0,7.105427357601002e-17,1.4210854715202004e-16,0,2,2,0.0,7.70079901763108e-17,2.55351295663786e-15,False,28,28,28,0,1.0,1.0,1.0,1.0,0.9486832980505139,0.1689655172413793,0.0,1.0,0,0.09612122656757766,False,77.13756155967712,2026-06-18T01:38:38.965389,True,True,True,True,7
outputs_method_comparison_30runs/P3_28_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run17_metrics.json,P3_28_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run17,17,success,,from_scratch,method_comparison_llama1b_30runs,/home/carmen_montes/tfm-series-sinteticas/outputs_method_comparison_30runs,P3_28,"Daily time series with increasing trend, weekly seasonality and two expected anomalies.",llama3.2:1b,canonical_few_shot,Canonical few-shot prompting,few_shot_prompting,Few-shot prompting with manually designed canonical examples,0.2,4096,600,3,42,28,D,False,0.0,1000.0,increasing,weekly,7.0,2,spikes,medium,0.3,0.5,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,,True,none,llm_output,True,21.0,28.0,7,0,weekly_pattern_completion_with_trend_adjustment,21,28,0.25,False,anomaly_count_ok,28.0,28.0,True,True,True,True,True,True,True,False,False,,True,0.8702453684776794,23.0,2.0,200.0,False,14.367816091954023,335.0,122.78029157808675,100.0,500.0,14.367816091954023,0.8702453684776794,23.0,False,False,0.23750000000000063,0.95,0.25000000000000067,False,0.23750000000000063,0.95,0.25000000000000067,0.5294122038229733,1.0,0.5294122038229733,21,21,28,0,100.0,500.0,300.0,121.10601416389966,0.75,1.0,1.0,1.0,0,0.0,1.0,1.0,7.105427357601002e-17,1.4210854715202004e-16,0,2,2,0.0,7.70079901763108e-17,2.55351295663786e-15,False,28,28,28,0,1.0,1.0,1.0,1.0,0.9486832980505139,0.1689655172413793,0.0,1.0,0,0.09612122656757766,False,60.815630197525024,2026-06-18T02:36:52.584800,True,True,True,True,7
outputs_method_comparison_30runs/P3_28_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run18_metrics.json,P3_28_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run18,18,success,,from_scratch,method_comparison_llama1b_30runs,/home/carmen_montes/tfm-series-sinteticas/outputs_method_comparison_30runs,P3_28,"Daily time series with increasing trend, weekly seasonality and two expected anomalies.",llama3.2:1b,canonical_few_shot,Canonical few-shot prompting,few_shot_prompting,Few-shot prompting with manually designed canonical examples,0.2,4096,600,3,42,28,D,False,0.0,1000.0,increasing,weekly,7.0,2,spikes,medium,0.3,0.5,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,,True,none,llm_output,True,21.0,28.0,7,0,weekly_pattern_completion_with_trend_adjustment,21,28,0.25,False,anomaly_count_ok,28.0,28.0,True,True,True,True,True,True,True,False,False,,True,0.8702453684776794,23.0,2.0,200.0,False,14.367816091954023,335.0,122.78029157808675,100.0,500.0,14.367816091954023,0.8702453684776794,23.0,False,False,0.23750000000000063,0.95,0.25000000000000067,False,0.23750000000000063,0.95,0.25000000000000067,0.5294122038229733,1.0,0.5294122038229733,21,21,28,0,100.0,500.0,300.0,121.10601416389966,0.75,1.0,1.0,1.0,0,0.0,1.0,1.0,7.105427357601002e-17,1.4210854715202004e-16,0,2,2,0.0,7.70079901763108e-17,2.55351295663786e-15,False,28,28,28,0,1.0,1.0,1.0,1.0,0.9486832980505139,0.1689655172413793,0.0,1.0,0,0.09612122656757766,False,74.60446572303772,2026-06-18T03:33:19.977947,True,True,True,True,7
outputs_method_comparison_30runs/P3_28_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run19_metrics.json,P3_28_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run19,19,success,,from_scratch,method_comparison_llama1b_30runs,/home/carmen_montes/tfm-series-sinteticas/outputs_method_comparison_30runs,P3_28,"Daily time series with increasing trend, weekly seasonality and two expected anomalies.",llama3.2:1b,canonical_few_shot,Canonical few-shot prompting,few_shot_prompting,Few-shot prompting with manually designed canonical examples,0.2,4096,600,3,42,28,D,False,0.0,1000.0,increasing,weekly,7.0,2,spikes,medium,0.3,0.5,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,,True,none,llm_output,True,20.0,28.0,8,0,weekly_pattern_completion_with_trend_adjustment,20,28,0.2857142857142857,False,anomaly_count_ok,28.0,28.0,True,True,True,True,True,True,True,False,False,,True,0.8586010794985267,23.0,2.0,200.0,False,14.636015325670497,335.0,124.19742348374221,100.0,570.0,14.636015325670497,0.8586010794985267,23.0,False,False,0.23571428571428596,0.9428571428571428,0.2500000000000003,False,0.23571428571428596,0.9428571428571428,0.2500000000000003,0.5342382000489116,1.0,0.5342382000489116,20,20,28,0,100.0,480.0,290.0,115.32562594670796,0.7142857142857143,1.0,1.0,1.0,0,0.0,1.0,1.0,2.493132406175788e-17,4.986264812351576e-17,0,2,2,0.0,3.547789610351192e-17,1.1102230246251565e-15,False,28,28,28,0,1.0,1.0,1.0,1.0,1.0,0.13695280019564687,0.0,1.0,0,0.07766732801978835,False,98.17791628837585,2026-06-18T04:17:39.614741,True,True,True,True,8
outputs_method_comparison_30runs/P3_28_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run1_metrics.json,P3_28_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run1,1,success,,from_scratch,method_comparison_llama1b_30runs,/home/carmen_montes/tfm-series-sinteticas/outputs_method_comparison_30runs,P3_28,"Daily time series with increasing trend, weekly seasonality and two expected anomalies.",llama3.2:1b,canonical_few_shot,Canonical few-shot prompting,few_shot_prompting,Few-shot prompting with manually designed canonical examples,0.2,4096,600,3,42,28,D,False,0.0,1000.0,increasing,weekly,7.0,2,spikes,medium,0.3,0.5,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,,True,none,llm_output,True,21.0,28.0,7,0,weekly_pattern_completion_with_trend_adjustment,21,28,0.25,False,anomaly_count_ok,28.0,28.0,True,True,True,True,True,True,True,False,False,,True,0.8702453684776794,23.0,2.0,200.0,False,14.367816091954023,335.0,122.78029157808675,100.0,500.0,14.367816091954023,0.8702453684776794,23.0,False,False,0.23750000000000063,0.95,0.25000000000000067,False,0.23750000000000063,0.95,0.25000000000000067,0.5294122038229733,1.0,0.5294122038229733,21,21,28,0,100.0,500.0,300.0,121.10601416389966,0.75,1.0,1.0,1.0,0,0.0,1.0,1.0,7.105427357601002e-17,1.4210854715202004e-16,0,2,2,0.0,7.70079901763108e-17,2.55351295663786e-15,False,28,28,28,0,1.0,1.0,1.0,1.0,0.9486832980505139,0.1689655172413793,0.0,1.0,0,0.09612122656757766,False,57.655916929244995,2026-06-17T14:17:27.652116,True,True,True,True,7
outputs_method_comparison_30runs/P3_28_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run20_metrics.json,P3_28_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run20,20,success,,from_scratch,method_comparison_llama1b_30runs,/home/carmen_montes/tfm-series-sinteticas/outputs_method_comparison_30runs,P3_28,"Daily time series with increasing trend, weekly seasonality and two expected anomalies.",llama3.2:1b,canonical_few_shot,Canonical few-shot prompting,few_shot_prompting,Few-shot prompting with manually designed canonical examples,0.2,4096,600,3,42,28,D,False,0.0,1000.0,increasing,weekly,7.0,2,spikes,medium,0.3,0.5,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,,True,none,llm_output,True,21.0,28.0,7,0,weekly_pattern_completion_with_trend_adjustment,21,28,0.25,False,anomaly_count_ok,28.0,28.0,True,True,True,True,True,True,True,False,False,,True,0.8702453684776794,23.0,2.0,200.0,False,14.367816091954023,335.0,122.78029157808675,100.0,500.0,14.367816091954023,0.8702453684776794,23.0,False,False,0.23750000000000063,0.95,0.25000000000000067,False,0.23750000000000063,0.95,0.25000000000000067,0.5294122038229733,1.0,0.5294122038229733,21,21,28,0,100.0,500.0,300.0,121.10601416389966,0.75,1.0,1.0,1.0,0,0.0,1.0,1.0,7.105427357601002e-17,1.4210854715202004e-16,0,2,2,0.0,7.70079901763108e-17,2.55351295663786e-15,False,28,28,28,0,1.0,1.0,1.0,1.0,0.9486832980505139,0.1689655172413793,0.0,1.0,0,0.09612122656757766,False,67.21383500099182,2026-06-18T05:11:55.426580,True,True,True,True,7
outputs_method_comparison_30runs/P3_28_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run21_metrics.json,P3_28_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run21,21,success,,from_scratch,method_comparison_llama1b_30runs,/home/carmen_montes/tfm-series-sinteticas/outputs_method_comparison_30runs,P3_28,"Daily time series with increasing trend, weekly seasonality and two expected anomalies.",llama3.2:1b,canonical_few_shot,Canonical few-shot prompting,few_shot_prompting,Few-shot prompting with manually designed canonical examples,0.2,4096,600,3,42,28,D,False,0.0,1000.0,increasing,weekly,7.0,2,spikes,medium,0.3,0.5,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,,True,none,llm_output,True,21.0,28.0,7,0,weekly_pattern_completion_with_trend_adjustment,21,28,0.25,False,anomaly_count_ok,28.0,28.0,True,True,True,True,True,True,True,False,False,,True,0.8702453684776794,23.0,2.0,200.0,False,14.367816091954023,335.0,122.78029157808675,100.0,500.0,14.367816091954023,0.8702453684776794,23.0,False,False,0.23750000000000063,0.95,0.25000000000000067,False,0.23750000000000063,0.95,0.25000000000000067,0.5294122038229733,1.0,0.5294122038229733,21,21,28,0,100.0,500.0,300.0,121.10601416389966,0.75,1.0,1.0,1.0,0,0.0,1.0,1.0,7.105427357601002e-17,1.4210854715202004e-16,0,2,2,0.0,7.70079901763108e-17,2.55351295663786e-15,False,28,28,28,0,1.0,1.0,1.0,1.0,0.9486832980505139,0.1689655172413793,0.0,1.0,0,0.09612122656757766,False,69.70321917533875,2026-06-18T05:50:23.429009,True,True,True,True,7
outputs_method_comparison_30runs/P3_28_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run22_metrics.json,P3_28_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run22,22,success,,from_scratch,method_comparison_llama1b_30runs,/home/carmen_montes/tfm-series-sinteticas/outputs_method_comparison_30runs,P3_28,"Daily time series with increasing trend, weekly seasonality and two expected anomalies.",llama3.2:1b,canonical_few_shot,Canonical few-shot prompting,few_shot_prompting,Few-shot prompting with manually designed canonical examples,0.2,4096,600,3,42,28,D,False,0.0,1000.0,increasing,weekly,7.0,2,spikes,medium,0.3,0.5,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,,True,none,llm_output,True,21.0,28.0,7,0,weekly_pattern_completion_with_trend_adjustment,21,28,0.25,False,anomaly_count_ok,28.0,28.0,True,True,True,True,True,True,True,False,False,,True,0.8702453684776794,23.0,2.0,200.0,False,14.367816091954023,335.0,122.78029157808675,100.0,500.0,14.367816091954023,0.8702453684776794,23.0,False,False,0.23750000000000063,0.95,0.25000000000000067,False,0.23750000000000063,0.95,0.25000000000000067,0.5294122038229733,1.0,0.5294122038229733,21,21,28,0,100.0,500.0,300.0,121.10601416389966,0.75,1.0,1.0,1.0,0,0.0,1.0,1.0,7.105427357601002e-17,1.4210854715202004e-16,0,2,2,0.0,7.70079901763108e-17,2.55351295663786e-15,False,28,28,28,0,1.0,1.0,1.0,1.0,0.9486832980505139,0.1689655172413793,0.0,1.0,0,0.09612122656757766,False,90.43745589256287,2026-06-18T06:46:09.910134,True,True,True,True,7
outputs_method_comparison_30runs/P3_28_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run23_metrics.json,P3_28_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run23,23,success,,from_scratch,method_comparison_llama1b_30runs,/home/carmen_montes/tfm-series-sinteticas/outputs_method_comparison_30runs,P3_28,"Daily time series with increasing trend, weekly seasonality and two expected anomalies.",llama3.2:1b,canonical_few_shot,Canonical few-shot prompting,few_shot_prompting,Few-shot prompting with manually designed canonical examples,0.2,4096,600,3,42,28,D,False,0.0,1000.0,increasing,weekly,7.0,2,spikes,medium,0.3,0.5,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,,True,none,llm_output,False,28.0,28.0,0,0,,28,28,0.0,False,anomaly_count_ok,28.0,28.0,True,True,True,True,True,True,True,False,False,,True,0.9976925852218326,23.0,2.0,200.0,False,21.99781061850027,395.7142857142857,177.91307210120846,100.0,680.0,21.99781061850027,0.9976925852218326,23.0,False,False,0.3788472899041916,1.0,0.3788472899041916,False,0.3788472899041916,1.0,0.3788472899041916,0.3788472899041916,1.0,0.3788472899041916,28,28,28,0,100.0,680.0,395.7142857142857,177.91307210120846,1.0,1.0,1.0,1.0,0,0.0,1.0,1.0,0.011199346960345798,0.022398693920691597,0,2,2,0.0,0.014789713970882246,0.49299046569607485,False,28,28,28,0,1.0,1.0,1.0,1.0,1.0,0.022398693920691597,0.0,0.49299046569607485,0,0.014789713970882246,False,103.34127283096313,2026-06-18T07:40:10.117579,True,True,True,True,0
outputs_method_comparison_30runs/P3_28_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run24_metrics.json,P3_28_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run24,24,success,,from_scratch,method_comparison_llama1b_30runs,/home/carmen_montes/tfm-series-sinteticas/outputs_method_comparison_30runs,P3_28,"Daily time series with increasing trend, weekly seasonality and two expected anomalies.",llama3.2:1b,canonical_few_shot,Canonical few-shot prompting,few_shot_prompting,Few-shot prompting with manually designed canonical examples,0.2,4096,600,3,42,28,D,False,0.0,1000.0,increasing,weekly,7.0,2,spikes,medium,0.3,0.5,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,,True,none,llm_output,True,21.0,28.0,7,0,weekly_pattern_completion_with_trend_adjustment,21,28,0.25,False,anomaly_count_ok,28.0,28.0,True,True,True,True,True,True,True,False,False,,True,0.8702453684776794,23.0,2.0,200.0,False,14.367816091954023,335.0,122.78029157808675,100.0,500.0,14.367816091954023,0.8702453684776794,23.0,False,False,0.23750000000000063,0.95,0.25000000000000067,False,0.23750000000000063,0.95,0.25000000000000067,0.5294122038229733,1.0,0.5294122038229733,21,21,28,0,100.0,500.0,300.0,121.10601416389966,0.75,1.0,1.0,1.0,0,0.0,1.0,1.0,7.105427357601002e-17,1.4210854715202004e-16,0,2,2,0.0,7.70079901763108e-17,2.55351295663786e-15,False,28,28,28,0,1.0,1.0,1.0,1.0,0.9486832980505139,0.1689655172413793,0.0,1.0,0,0.09612122656757766,False,74.54927492141724,2026-06-18T08:18:54.304708,True,True,True,True,7
outputs_method_comparison_30runs/P3_28_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run25_metrics.json,P3_28_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run25,25,success,,from_scratch,method_comparison_llama1b_30runs,/home/carmen_montes/tfm-series-sinteticas/outputs_method_comparison_30runs,P3_28,"Daily time series with increasing trend, weekly seasonality and two expected anomalies.",llama3.2:1b,canonical_few_shot,Canonical few-shot prompting,few_shot_prompting,Few-shot prompting with manually designed canonical examples,0.2,4096,600,3,42,28,D,False,0.0,1000.0,increasing,weekly,7.0,2,spikes,medium,0.3,0.5,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,extracted_numeric_values_from_text,,True,extracted_numeric_values_from_text,llm_output,False,28.0,28.0,0,0,,28,28,0.0,False,increasing_trend_ok|weekly_seasonality_ok|anomaly_count_ok,28.0,28.0,True,True,True,True,True,True,False,True,False,,False,-0.24337352070005916,9.0,2.0,200.0,False,-3.601532567049801,290.0,415.57189510360297,0.0,1000.0,-3.601532567049801,-0.24337352070005916,9.0,False,False,0.017331010147314304,0.85,0.02038942370272271,False,0.017331010147314304,0.85,0.02038942370272271,0.023304597701149416,1.0,0.023304597701149416,28,28,28,0,-7.0,2024.0,544.75,856.8527805288375,1.0,1.0,1.0,0.25,21,0.75,-0.19999999999999998,0.0,0.04077884740544542,0.08155769481089084,7,2,5,0.0,0.4199824398496616,0.0,False,28,28,28,0,1.0,1.0,1.0,1.0,0.0,0.09321839080459766,0.0,0.0,7,0.41428218046167065,False,115.50174355506897,2026-06-18T09:13:00.962268,True,True,False,False,0
outputs_method_comparison_30runs/P3_28_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run26_metrics.json,P3_28_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run26,26,success,,from_scratch,method_comparison_llama1b_30runs,/home/carmen_montes/tfm-series-sinteticas/outputs_method_comparison_30runs,P3_28,"Daily time series with increasing trend, weekly seasonality and two expected anomalies.",llama3.2:1b,canonical_few_shot,Canonical few-shot prompting,few_shot_prompting,Few-shot prompting with manually designed canonical examples,0.2,4096,600,3,42,28,D,False,0.0,1000.0,increasing,weekly,7.0,2,spikes,medium,0.3,0.5,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,extracted_numeric_values_from_text,,True,extracted_numeric_values_from_text,llm_output,False,28.0,28.0,0,0,,28,28,0.0,False,increasing_trend_ok|weekly_seasonality_ok|anomaly_count_ok,28.0,28.0,True,True,True,True,True,True,False,True,False,,False,-0.24337352070005916,9.0,2.0,200.0,False,-3.601532567049801,290.0,415.57189510360297,0.0,1000.0,-3.601532567049801,-0.24337352070005916,9.0,False,False,0.017331010147314304,0.85,0.02038942370272271,False,0.017331010147314304,0.85,0.02038942370272271,0.023304597701149416,1.0,0.023304597701149416,28,28,28,0,-7.0,2024.0,544.75,856.8527805288375,1.0,1.0,1.0,0.25,21,0.75,-0.19999999999999998,0.0,0.04077884740544542,0.08155769481089084,7,2,5,0.0,0.4199824398496616,0.0,False,28,28,28,0,1.0,1.0,1.0,1.0,0.0,0.09321839080459766,0.0,0.0,7,0.41428218046167065,False,123.20372104644775,2026-06-18T09:54:46.892441,True,True,False,False,0
outputs_method_comparison_30runs/P3_28_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run27_metrics.json,P3_28_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run27,27,success,,from_scratch,method_comparison_llama1b_30runs,/home/carmen_montes/tfm-series-sinteticas/outputs_method_comparison_30runs,P3_28,"Daily time series with increasing trend, weekly seasonality and two expected anomalies.",llama3.2:1b,canonical_few_shot,Canonical few-shot prompting,few_shot_prompting,Few-shot prompting with manually designed canonical examples,0.2,4096,600,3,42,28,D,False,0.0,1000.0,increasing,weekly,7.0,2,spikes,medium,0.3,0.5,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,,True,none,llm_output,True,21.0,28.0,7,0,weekly_pattern_completion_with_trend_adjustment,21,28,0.25,False,anomaly_count_ok,28.0,28.0,True,True,True,True,True,True,True,False,False,,True,0.8702453684776794,23.0,2.0,200.0,False,14.367816091954023,335.0,122.78029157808675,100.0,500.0,14.367816091954023,0.8702453684776794,23.0,False,False,0.23750000000000063,0.95,0.25000000000000067,False,0.23750000000000063,0.95,0.25000000000000067,0.5294122038229733,1.0,0.5294122038229733,21,21,28,0,100.0,500.0,300.0,121.10601416389966,0.75,1.0,1.0,1.0,0,0.0,1.0,1.0,7.105427357601002e-17,1.4210854715202004e-16,0,2,2,0.0,7.70079901763108e-17,2.55351295663786e-15,False,28,28,28,0,1.0,1.0,1.0,1.0,0.9486832980505139,0.1689655172413793,0.0,1.0,0,0.09612122656757766,False,76.6714928150177,2026-06-18T10:51:08.679935,True,True,True,True,7
